sim_number,tick,sim_time_s,timestamp_utc,total_active_isls,links_up,links_down,sum_configured_delay_ms,Sat1_alt,Sat1_x,Sat1_y,Sat1_speed,Sat1_degree,Sat2_alt,Sat2_x,Sat2_y,Sat2_speed,Sat2_degree,Sat3_alt,Sat3_x,Sat3_y,Sat3_speed,Sat3_degree,Sat4_alt,Sat4_x,Sat4_y,Sat4_speed,Sat4_degree,Sat5_alt,Sat5_x,Sat5_y,Sat5_speed,Sat5_degree,Sat6_alt,Sat6_x,Sat6_y,Sat6_speed,Sat6_degree,link_Sat4-Sat2_delay_ms,link_Sat4-Sat2_status,link_Sat4-Sat2_ospf_cost,link_Sat2-Sat1_delay_ms,link_Sat2-Sat1_status,link_Sat2-Sat1_ospf_cost,link_Sat1-Sat3_delay_ms,link_Sat1-Sat3_status,link_Sat1-Sat3_ospf_cost,link_Sat3-Sat6_delay_ms,link_Sat3-Sat6_status,link_Sat3-Sat6_ospf_cost,link_Sat4-Sat5_delay_ms,link_Sat4-Sat5_status,link_Sat4-Sat5_ospf_cost,link_Sat5-Sat6_delay_ms,link_Sat5-Sat6_status,link_Sat5-Sat6_ospf_cost,link_Sat2-Sat5_delay_ms,link_Sat2-Sat5_status,link_Sat2-Sat5_ospf_cost,link_Sat5-Sat3_delay_ms,link_Sat5-Sat3_status,link_Sat5-Sat3_ospf_cost,link_Sat2-Sat3_delay_ms,link_Sat2-Sat3_status,link_Sat2-Sat3_ospf_cost,link_Sat3-Sat5_delay_ms,link_Sat3-Sat5_status,link_Sat3-Sat5_ospf_cost,e2e_reachable,e2e_rtt_min_ms,e2e_rtt_avg_ms,e2e_rtt_max_ms,e2e_rtt_mdev_ms,e2e_packet_loss_pct,e2e_hop_count,e2e_path,pred_Sat1-Sat2_delay_ms,pred_Sat1-Sat3_delay_ms,pred_Sat2-Sat3_delay_ms,pred_Sat2-Sat4_delay_ms,pred_Sat2-Sat5_delay_ms,pred_Sat3-Sat5_delay_ms,pred_Sat3-Sat6_delay_ms,pred_Sat4-Sat5_delay_ms,pred_Sat5-Sat6_delay_ms,ai_path,ai_path_cost_ms,ospf_path,ospf_path_cost_ms
5,49,49.0,2026-03-15T20:25:33.569080Z,7,18,0,1415.8,15.0,277.363542,0.0,21.48,0,10.0,77.5,324.0,55.4,3,10.0,77.5,285.324013,55.4,3,5.0,197.711912,258.0,94.89,3,5.0,130.0,250.437414,94.89,4,5.0,194.0,168.084509,94.89,3,72.7,1,727,115.0,1,1150,115.0,1,1150.0,70.5,1,705,46.7,1,467,46.2,1,462,73.7,1,737,72.0,1,720,96.1,1,961.0,72.0,1,720,1,194.793,196.697,197.842,1.355,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.86,108.73,90.31,67.28,67.79,64.9,69.1,42.32,49.32,Sat4→Sat5→Sat6,92.9,Sat4→Sat5→Sat6,92.9
5,50,50.0,2026-03-15T20:25:40.557068Z,7,18,0,2314.9,15.0,255.887199,0.0,21.48,0,10.0,255.008998,324.0,55.4,3,10.0,77.5,324.0,55.4,3,5.0,194.0,159.402447,94.89,3,5.0,194.0,170.676945,94.89,4,5.0,137.198867,130.0,94.89,3,63.9,1,639,115.0,1,1150,115.0,1,1150.0,72.3,1,723,42.1,1,421,206.0,1,2060,318.0,1,3180,72.4,1,724,464.0,1,4640.0,72.4,1,724,1,354.069,355.808,358.414,1.876,0.0,6,10.0.4.2|10.5.2.1|10.2.3.2|10.5.6.2|10.0.6.1,109.02,109.18,89.78,69.06,66.65,68.18,68.27,46.98,47.04,Sat4→Sat5→Sat6,248.1,Sat4→Sat5→Sat3→Sat6,186.8
5,51,51.0,2026-03-15T20:25:47.698079Z,4,18,0,2617.9,15.0,234.410855,0.0,21.48,0,10.0,310.411328,324.0,55.4,0,10.0,77.5,324.0,55.4,2,5.0,130.0,195.483195,94.89,2,5.0,139.791303,130.0,94.89,3,5.0,217.686774,258.0,94.89,2,63.9,1,639,115.0,1,1150,115.0,1,1150.0,72.5,1,725,217.0,1,2170,42.1,1,421,318.0,1,3180,72.3,1,723,464.0,1,4640.0,362.0,1,3620,1,2103.445,3115.276,4150.625,835.923,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.33,108.94,91.52,70.04,69.32,67.52,68.01,44.91,46.05,Sat4→Sat5→Sat6,259.1,Sat4→Sat5→Sat6,259.1
5,52,52.0,2026-03-15T20:25:56.656411Z,7,18,0,2552.6,15.0,212.934512,0.0,21.48,0,10.0,324.0,324.0,55.4,3,10.0,282.531002,324.0,55.4,3,5.0,226.368836,258.0,94.89,2,5.0,215.094338,258.0,94.89,4,5.0,194.0,139.427584,94.89,3,61.6,1,616,115.0,1,1150,115.0,1,1150.0,317.0,1,3170,213.0,1,2130,43.5,1,435,62.1,1,621,315.0,1,3150,410.0,1,4100.0,315.0,1,3150,1,340.688,356.471,370.846,12.352,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.84,108.94,90.58,70.08,70.47,67.88,70.33,44.94,49.54,Sat4→Sat5→Sat6,256.5,Sat4→Sat2→Sat5→Sat6,167.2
5,53,53.0,2026-03-15T20:26:02.119788Z,6,18,0,3050.6,15.0,191.458169,0.0,21.48,1,10.0,246.5,240.784013,55.4,4,10.0,324.0,324.0,55.4,1,5.0,194.0,130.745522,94.89,3,5.0,194.0,142.02002,94.89,3,5.0,130.0,215.458057,94.89,2,63.2,1,632,110.0,1,1100,115.0,1,1150.0,317.0,1,3170,220.0,1,2200,45.0,1,450,62.6,1,626,315.0,1,3150,401.0,1,4010.0,315.0,1,3150,1,269.27,271.658,274.296,2.059,0.0,5,10.0.4.2|10.5.2.2|10.4.5.2|10.5.6.2|10.0.6.1,108.72,109.51,89.4,67.77,67.42,69.66,70.68,48.19,48.7,Sat4→Sat5→Sat6,265.0,Sat4→Sat2→Sat5→Sat6,170.8
5,54,54.0,2026-03-15T20:26:07.455717Z,7,18,0,3609.2,15.0,169.981825,0.0,21.48,1,10.0,246.5,185.381683,55.4,4,10.0,324.0,324.0,55.4,2,5.0,130.0,224.140119,94.89,3,5.0,130.0,212.865621,94.89,3,5.0,246.343698,258.0,94.89,2,328.0,1,3280,109.0,1,1090,115.0,1,1150.0,60.6,1,606,46.3,1,463,44.2,1,442,65.1,1,651,315.0,1,3150,415.0,1,4150.0,315.0,1,3150,1,339.384,351.461,362.238,9.375,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,107.51,108.78,90.7,69.15,68.52,69.74,69.91,44.09,47.19,Sat4→Sat5→Sat6,90.5,Sat4→Sat5→Sat6,90.5
5,55,55.0,2026-03-15T20:26:14.615761Z,9,18,0,1799.2,15.0,148.505482,0.0,21.48,2,10.0,246.5,129.979353,55.4,4,10.0,246.5,213.262008,55.4,4,5.0,255.02576,258.0,94.89,2,5.0,243.751262,258.0,94.89,4,5.0,174.77066,130.0,94.89,3,65.8,1,658,109.0,1,1090,108.0,1,1080.0,314.0,1,3140,40.7,1,407,42.3,1,423,65.9,1,659,61.8,1,618,86.1,1,861.0,61.8,1,618,1,170.877,171.896,173.052,0.893,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.38,108.85,89.97,68.44,69.32,69.55,67.37,45.44,48.09,Sat4→Sat5→Sat6,83.0,Sat4→Sat5→Sat6,83.0
5,56,56.0,2026-03-15T20:26:21.590269Z,9,18,0,3202.7,15.0,127.029139,0.0,21.48,2,10.0,243.577023,77.5,55.4,4,10.0,246.5,157.859678,55.4,4,5.0,166.088598,130.0,94.89,3,5.0,177.363096,130.0,94.89,4,5.0,130.0,244.114981,94.89,3,68.5,1,685,110.0,1,1100,539.0,1,5390.0,67.2,1,672,43.0,1,430,46.2,1,462,343.0,1,3430,65.0,1,650,89.4,1,894.0,325.0,1,3250,1,183.229,188.901,195.294,4.951,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.52,107.21,89.34,68.44,68.44,69.98,68.92,47.82,50.18,Sat4→Sat5→Sat6,89.2,Sat4→Sat5→Sat6,89.2
5,57,57.0,2026-03-15T20:26:26.765670Z,9,18,0,1889.0,15.0,105.552795,0.0,21.48,2,10.0,188.174693,77.5,55.4,4,10.0,246.5,102.457348,55.4,4,5.0,130.0,252.797043,94.89,3,5.0,130.0,241.522545,94.89,4,5.0,194.0,176.999377,94.89,3,341.0,1,3410,108.0,1,1080,109.0,1,1090.0,67.3,1,673,48.3,1,483,45.6,1,456,339.0,1,3390,69.1,1,691,89.1,1,891.0,69.1,1,691,1,198.304,200.802,202.454,1.797,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.75,109.45,89.02,67.94,67.5,69.12,68.31,43.37,48.41,Sat4→Sat5→Sat6,93.9,Sat4→Sat5→Sat6,93.9
5,58,58.0,2026-03-15T20:26:33.774206Z,9,18,0,2657.9,15.0,84.076452,0.0,21.48,2,10.0,132.772363,77.5,55.4,4,10.0,216.055018,77.5,55.4,4,5.0,194.0,168.317315,94.89,3,5.0,194.0,179.591813,94.89,4,5.0,146.113736,130.0,94.89,3,315.0,1,3150,105.0,1,1050,108.0,1,1080.0,335.0,1,3350,41.5,1,415,41.1,1,411,62.9,1,629,67.0,1,670,87.5,1,875.0,335.0,1,3350,1,301.555,307.545,317.124,6.843,0.0,4,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,109.47,109.73,89.73,69.08,68.98,68.22,67.02,46.08,46.58,Sat4→Sat5→Sat6,82.6,Sat4→Sat5→Sat6,82.6
5,59,59.0,2026-03-15T20:26:39.187705Z,9,18,0,3061.1,15.0,62.600109,0.0,21.48,2,10.0,77.5,246.629967,55.4,4,10.0,160.652688,77.5,55.4,4,5.0,137.431674,130.0,94.89,3,5.0,148.706172,130.0,94.89,4,5.0,208.771905,258.0,94.89,2,342.0,1,3420,109.0,1,1090,105.0,1,1050.0,324.0,1,3240,205.0,1,2050,213.0,1,2130,342.0,1,3420,321.0,1,3210,89.4,1,894.0,64.3,1,643,1,503.148,522.751,542.188,15.938,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.47,109.93,89.48,66.19,66.5,65.45,67.07,45.85,45.85,Sat4→Sat5→Sat6,418.0,Sat4→Sat5→Sat6,418.0
5,60,60.0,2026-03-15T20:26:44.970591Z,7,18,0,1669.0,15.0,41.123766,0.0,21.48,1,10.0,77.5,302.032297,55.4,2,10.0,105.250358,77.5,55.4,3,5.0,217.453968,258.0,94.89,3,5.0,206.17947,258.0,94.89,4,5.0,194.0,148.342453,94.89,3,71.4,1,714,109.0,1,1090,102.0,1,1020.0,62.7,1,627,43.3,1,433,43.5,1,435,71.5,1,715,62.9,1,629,89.4,1,894.0,62.9,1,629,1,178.644,182.639,185.239,2.867,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.38,109.57,91.11,68.68,68.83,65.28,69.02,44.01,49.32,Sat4→Sat5→Sat6,86.8,Sat4→Sat5→Sat6,86.8
5,61,61.0,2026-03-15T20:26:51.934173Z,7,18,0,1814.4,15.0,19.647422,0.0,21.48,0,10.0,77.5,324.0,55.4,3,10.0,77.5,274.151972,55.4,3,5.0,194.0,139.660391,94.89,3,5.0,194.0,150.934889,94.89,4,5.0,130.0,206.543188,94.89,3,72.6,1,726,109.0,1,1090,102.0,1,1020.0,70.6,1,706,43.5,1,435,44.4,1,444,72.5,1,725,70.1,1,701,95.8,1,958.0,350.0,1,3500,1,279.289,285.777,290.475,4.739,0.0,6,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,109.33,109.69,90.31,69.25,68.91,69.27,65.49,47.6,47.88,Sat4→Sat5→Sat6,87.9,Sat4→Sat5→Sat6,87.9
5,62,62.0,2026-03-15T20:26:59.026553Z,9,18,0,2974.6,15.0,0.0,324.0,21.48,2,10.0,77.5,324.0,55.4,4,10.0,77.5,324.0,55.4,4,5.0,130.0,215.22525,94.89,3,5.0,130.0,203.950752,94.89,4,5.0,237.42883,258.0,94.89,2,73.0,1,730,602.0,1,6020,120.0,1,1200.0,72.4,1,724,228.0,1,2280,43.8,1,438,364.0,1,3640,72.9,1,729,97.4,1,974.0,72.9,1,729,1,331.542,429.715,609.893,127.575,0.0,5,10.0.4.2|10.4.2.2|10.5.3.2|10.5.6.2|10.0.6.1,109.81,109.87,89.59,68.27,68.18,68.74,68.11,44.34,46.75,Sat4→Sat5→Sat6,271.8,Sat4→Sat2→Sat3→Sat6,242.8
5,63,63.0,2026-03-15T20:27:04.546916Z,6,18,0,3497.2,15.0,0.0,324.0,21.48,1,10.0,299.239286,324.0,55.4,2,10.0,77.5,324.0,55.4,2,5.0,246.110892,258.0,94.89,2,5.0,234.836394,258.0,94.89,4,5.0,183.685529,130.0,94.89,2,61.4,1,614,602.0,1,6020,120.0,1,1200.0,72.4,1,724,206.0,1,2060,42.9,1,429,61.7,1,617,362.0,1,3620,97.4,1,974.0,362.0,1,3620,1,498.642,503.26,509.39,4.516,0.0,7,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.13,110.14,89.4,66.77,66.71,67.19,69.62,45.46,48.04,Sat4→Sat5→Sat6,248.9,Sat4→Sat2→Sat5→Sat6,166.0
5,64,64.0,2026-03-15T20:27:11.817756Z,5,18,0,3058.0,15.0,0.0,324.0,21.48,0,10.0,324.0,324.0,55.4,1,10.0,271.358961,324.0,55.4,3,5.0,175.003467,130.0,94.89,2,5.0,186.277965,130.0,94.89,3,5.0,130.0,235.200113,94.89,3,61.4,1,614,602.0,1,6020,120.0,1,1200.0,329.0,1,3290,43.6,1,436,46.0,1,460,61.7,1,617,63.9,1,639,82.6,1,826.0,319.0,1,3190,1,181.696,188.115,194.326,5.158,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.87,110.09,91.74,69.42,69.64,70.4,68.14,47.82,49.68,Sat4→Sat5→Sat6,89.6,Sat4→Sat5→Sat6,89.6
5,65,65.0,2026-03-15T20:27:17.061658Z,7,18,0,2924.9,15.0,0.0,324.0,21.48,0,10.0,324.0,324.0,55.4,3,10.0,324.0,324.0,55.4,3,5.0,130.0,243.882175,94.89,3,5.0,130.0,232.607677,94.89,4,5.0,194.0,185.914246,94.89,3,65.7,1,657,602.0,1,6020,120.0,1,1200.0,60.4,1,604,47.7,1,477,226.0,1,2260,65.1,1,651,326.0,1,3260,80.0,1,800.0,65.1,1,651,1,444.727,446.235,447.056,1.067,0.0,4,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,110.85,109.51,89.34,70.09,70.04,70.03,72.3,43.33,48.58,Sat4→Sat5→Sat6,273.7,Sat4→Sat5→Sat3→Sat6,434.1
5,66,66.0,2026-03-15T20:27:22.757468Z,6,18,0,3329.4,15.0,0.0,324.0,21.48,0,10.0,246.5,196.553724,55.4,3,10.0,324.0,324.0,55.4,2,5.0,194.0,177.232184,94.89,3,5.0,194.0,188.506682,94.89,4,5.0,155.028605,130.0,94.89,2,62.6,1,626,602.0,1,6020,120.0,1,1200.0,60.4,1,604,40.9,1,409,206.0,1,2060,62.5,1,625,60.3,1,603,412.0,1,4120.0,301.0,1,3010,1,340.395,343.867,349.783,4.204,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.94,110.85,89.64,69.18,69.2,69.82,69.53,46.1,46.22,Sat4→Sat5→Sat6,246.9,Sat4→Sat5→Sat3→Sat6,161.6
5,67,67.0,2026-03-15T20:27:29.893271Z,7,18,0,3229.1,15.0,0.0,324.0,21.48,0,10.0,246.5,141.151394,55.4,3,10.0,246.5,224.434049,55.4,3,5.0,146.346543,130.0,94.89,3,5.0,157.62104,130.0,94.89,4,5.0,199.857037,258.0,94.89,2,65.3,1,653,602.0,1,6020,120.0,1,1200.0,63.1,1,631,41.6,1,416,43.2,1,432,327.0,1,3270,309.0,1,3090,85.4,1,854.0,61.8,1,618,1,331.875,348.171,361.468,12.266,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.88,110.94,90.98,66.4,66.42,68.68,70.28,45.9,45.81,Sat4→Sat5→Sat6,84.8,Sat4→Sat5→Sat6,84.8
5,68,68.0,2026-03-15T20:27:35.352740Z,7,18,0,3325.9,15.0,0.0,324.0,21.48,0,10.0,246.5,85.749064,55.4,3,10.0,246.5,169.031719,55.4,3,5.0,208.539099,258.0,94.89,3,5.0,197.264601,258.0,94.89,4,5.0,194.0,157.257322,94.89,3,68.4,1,684,602.0,1,6020,120.0,1,1200.0,64.3,1,643,43.9,1,439,218.0,1,2180,343.0,1,3430,64.9,1,649,88.9,1,889.0,64.9,1,649,1,259.083,262.214,263.917,2.216,0.0,7,10.0.4.2|10.4.5.2|10.5.3.2|10.5.6.2|10.0.6.1,110.87,110.52,89.41,69.23,69.05,68.22,70.13,43.92,49.32,Sat4→Sat5→Sat6,261.9,Sat4→Sat5→Sat3→Sat6,173.1
5,69,69.0,2026-03-15T20:27:42.410450Z,7,18,0,3131.7,15.0,0.0,324.0,21.48,0,10.0,199.346734,77.5,55.4,3,10.0,246.5,113.629389,55.4,3,5.0,194.0,148.57526,94.89,3,5.0,194.0,159.849758,94.89,4,5.0,130.0,197.62832,94.89,3,66.5,1,665,602.0,1,6020,120.0,1,1200.0,67.5,1,675,42.8,1,428,43.8,1,438,66.3,1,663,66.9,1,669,89.0,1,890.0,334.0,1,3340,1,181.507,183.386,184.576,1.344,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.67,110.86,88.97,68.45,68.49,68.21,68.52,47.41,47.25,Sat4→Sat5→Sat6,86.6,Sat4→Sat5→Sat6,86.6
5,70,70.0,2026-03-15T20:27:47.562410Z,7,18,0,3114.2,15.0,0.0,324.0,21.48,0,10.0,143.944404,77.5,55.4,3,10.0,227.227059,77.5,55.4,3,5.0,130.0,206.310382,94.89,3,5.0,130.0,195.035884,94.89,4,5.0,228.513961,258.0,94.89,2,65.1,1,651,602.0,1,6020,120.0,1,1200.0,67.6,1,676,45.0,1,450,218.0,1,2180,64.6,1,646,68.2,1,682,88.2,1,882.0,68.2,1,682,1,278.455,280.374,282.13,1.504,0.0,5,10.0.4.2|10.4.5.2|10.5.3.2|10.5.6.2|10.0.6.1,110.35,110.62,89.83,64.78,65.06,67.74,69.4,44.34,46.54,Sat4→Sat5→Sat6,263.0,Sat4→Sat5→Sat3→Sat6,180.8
5,71,71.0,2026-03-15T20:27:52.877727Z,5,18,0,3165.0,15.0,0.0,324.0,21.48,0,10.0,88.542074,77.5,55.4,1,10.0,171.824729,77.5,55.4,3,5.0,237.196023,258.0,94.89,1,5.0,225.921525,258.0,94.89,3,5.0,192.600397,130.0,94.89,3,65.1,1,651,602.0,1,6020,120.0,1,1200.0,65.7,1,657,41.9,1,419,43.5,1,435,64.6,1,646,65.0,1,650,84.7,1,847.0,65.0,1,650,1,177.766,183.126,186.757,3.869,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.55,110.46,90.06,68.67,68.24,68.55,68.41,45.41,48.05,Sat4→Sat5→Sat6,85.4,Sat4→Sat5→Sat6,85.4
5,72,72.0,2026-03-15T20:27:59.843330Z,7,18,0,2621.5,15.0,0.0,324.0,21.48,1,10.0,77.5,290.860256,55.4,3,10.0,116.422399,77.5,55.4,2,5.0,183.918335,130.0,94.89,3,5.0,194.0,131.192833,94.89,4,5.0,130.0,226.285244,94.89,3,71.0,1,710,119.0,1,1190,120.0,1,1200.0,65.2,1,652,44.1,1,441,45.7,1,457,71.1,1,711,63.7,1,637,84.7,1,847.0,318.0,1,3180,1,369.293,372.535,378.933,4.524,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.88,110.48,89.07,70.2,70.14,69.16,64.13,47.64,48.47,Sat4→Sat5→Sat6,89.8,Sat4→Sat5→Sat6,89.8
5,73,73.0,2026-03-15T20:28:05.390688Z,9,18,0,2276.7,15.0,0.0,324.0,21.48,2,10.0,77.5,324.0,55.4,4,10.0,77.5,262.979931,55.4,4,5.0,130.0,234.967306,94.89,3,5.0,130.0,223.692808,94.89,4,5.0,257.170885,258.0,94.89,2,73.4,1,734,120.0,1,1200,119.0,1,1190.0,346.0,1,3460,47.0,1,470,44.7,1,447,73.2,1,732,352.0,1,3520,95.4,1,954.0,70.4,1,704,1,192.463,196.772,200.262,3.236,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,111.22,110.18,91.21,69.29,69.18,65.33,69.0,44.01,47.31,Sat4→Sat5→Sat6,91.7,Sat4→Sat5→Sat6,91.7
5,74,74.0,2026-03-15T20:28:12.388134Z,9,18,0,2422.6,15.0,0.0,324.0,21.48,2,10.0,77.5,324.0,55.4,4,10.0,77.5,318.38226,55.4,4,5.0,194.0,186.147053,94.89,3,5.0,254.578449,258.0,94.89,4,5.0,163.943473,130.0,94.89,3,72.3,1,723,120.0,1,1200,120.0,1,1200.0,72.2,1,722,202.0,1,2020,41.7,1,417,362.0,1,3620,72.0,1,720,486.0,1,4860.0,72.0,1,720,1,1632.891,2613.838,3597.327,801.979,0.0,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,110.1,110.47,89.45,66.93,66.97,68.9,70.57,46.0,48.2,Sat4→Sat5→Sat6,243.7,Sat4→Sat5→Sat6,243.7
5,75,75.0,2026-03-15T20:28:20.856169Z,5,18,0,2587.1,15.0,0.0,324.0,21.48,1,10.0,288.067245,324.0,55.4,0,10.0,77.5,324.0,55.4,3,5.0,155.261411,130.0,94.89,2,5.0,166.535909,130.0,94.89,3,5.0,130.0,254.942168,94.89,3,72.3,1,723,120.0,1,1200,120.0,1,1200.0,73.8,1,738,42.2,1,422,46.5,1,465,362.0,1,3620,72.5,1,725,486.0,1,4860.0,362.0,1,3620,1,3242.106,3726.115,4210.125,484.009,33.3333,7,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.09,110.1,89.42,68.06,70.4,69.31,67.96,48.37,49.83,Sat4→Sat5→Sat6,88.7,Sat4→Sat5→Sat6,88.7
5,76,76.0,2026-03-15T20:28:32.698274Z,7,18,0,2109.1,15.0,0.0,324.0,21.48,0,10.0,324.0,324.0,55.4,3,10.0,260.18692,324.0,55.4,3,5.0,199.62423,258.0,94.89,3,5.0,130.0,252.349732,94.89,4,5.0,194.0,166.17219,94.89,3,315.0,1,3150,120.0,1,1200,120.0,1,1200.0,63.5,1,635,46.8,1,468,46.3,1,463,66.1,1,661,66.9,1,669,83.2,1,832.0,66.9,1,669,1,191.294,193.995,196.986,2.332,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.91,110.1,91.56,71.38,70.09,68.31,66.4,42.3,49.27,Sat4→Sat5→Sat6,93.1,Sat4→Sat5→Sat6,93.1
5,77,77.0,2026-03-15T20:28:39.686380Z,6,18,0,2288.1,15.0,0.0,324.0,21.48,0,10.0,324.0,324.0,55.4,3,10.0,315.58925,324.0,55.4,2,5.0,194.0,157.490128,94.89,3,5.0,194.0,168.764626,94.89,4,5.0,135.286549,130.0,94.89,2,61.8,1,618,120.0,1,1200,120.0,1,1200.0,63.5,1,635,42.2,1,422,206.0,1,2060,306.0,1,3060,61.3,1,613,402.0,1,4020.0,61.3,1,613,1,325.845,344.391,356.884,13.375,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.85,109.46,89.22,68.3,69.58,72.53,69.74,47.06,47.44,Sat4→Sat5→Sat6,248.2,Sat4→Sat5→Sat3→Sat6,167.0
5,78,78.0,2026-03-15T20:28:46.831511Z,8,18,0,1812.8,15.0,324.0,324.0,21.48,2,10.0,246.5,207.725765,55.4,4,10.0,324.0,324.0,55.4,3,5.0,130.0,197.395513,94.89,3,5.0,137.878985,130.0,94.89,3,5.0,219.599092,258.0,94.89,2,63.9,1,639,510.0,1,5100,100.0,1,1000.0,61.9,1,619,43.4,1,434,210.0,1,2100,62.0,1,620,61.3,1,613,81.9,1,819.0,61.3,1,613,1,339.4,346.252,351.653,5.106,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.94,110.85,89.64,69.71,69.13,69.43,70.47,44.94,46.1,Sat4→Sat5→Sat6,253.4,Sat4→Sat5→Sat3→Sat6,166.6
5,79,79.0,2026-03-15T20:28:53.981889Z,9,18,0,1771.2,15.0,324.0,324.0,21.48,2,10.0,246.5,152.323435,55.4,4,10.0,246.5,235.60609,55.4,4,5.0,228.281155,258.0,94.89,2,5.0,217.006657,258.0,94.89,4,5.0,194.0,137.515266,94.89,3,64.9,1,649,105.0,1,1050,100.0,1,1000.0,62.9,1,629,42.5,1,425,43.5,1,435,65.1,1,651,62.1,1,621,84.7,1,847.0,62.1,1,621,1,263.529,305.612,389.414,59.256,0.0,5,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,112.06,111.45,90.82,66.94,67.75,70.31,67.36,44.94,49.64,Sat4→Sat5→Sat6,86.0,Sat4→Sat5→Sat6,86.0
5,80,80.0,2026-03-15T20:29:01.161978Z,9,18,0,2442.3,15.0,324.0,324.0,21.48,2,10.0,246.5,96.921105,55.4,4,10.0,246.5,180.20376,55.4,4,5.0,192.833204,130.0,94.89,3,5.0,194.0,140.107702,94.89,4,5.0,130.0,217.370375,94.89,3,341.0,1,3410,107.0,1,1070,103.0,1,1030.0,65.5,1,655,221.0,1,2210,45.1,1,451,67.9,1,679,64.3,1,643,88.2,1,882.0,64.3,1,643,1,355.869,367.065,375.583,8.267,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.54,110.18,89.41,68.77,68.18,68.98,68.52,48.19,48.83,Sat4→Sat5→Sat6,266.1,Sat4→Sat5→Sat6,266.1
5,81,81.0,2026-03-15T20:29:08.333303Z,8,18,0,1774.1,15.0,324.0,324.0,21.48,1,10.0,210.518775,77.5,55.4,3,10.0,246.5,124.80143,55.4,4,5.0,130.0,226.052437,94.89,3,5.0,130.0,214.777939,94.89,4,5.0,248.256017,258.0,94.89,2,68.2,1,682,107.0,1,1070,106.0,1,1060.0,330.0,1,3300,232.0,1,2320,44.3,1,443,67.9,1,679,67.4,1,674,89.0,1,890.0,67.4,1,674,1,279.459,279.936,280.439,0.4,0.0,5,10.0.4.2|10.4.2.2|10.4.5.2|10.5.6.2|10.0.6.1,109.29,110.17,88.97,67.58,67.44,68.71,69.18,44.43,47.27,Sat4→Sat5→Sat6,276.3,Sat4→Sat2→Sat5→Sat6,180.4
5,82,82.0,2026-03-15T20:29:13.681524Z,7,18,0,2252.5,15.0,324.0,324.0,21.48,0,10.0,155.116445,77.5,55.4,3,10.0,238.3991,77.5,55.4,3,5.0,256.938079,258.0,94.89,2,5.0,245.663581,258.0,94.89,4,5.0,172.858342,130.0,94.89,3,63.9,1,639,107.0,1,1070,106.0,1,1060.0,342.0,1,3420,40.6,1,406,42.2,1,422,320.0,1,3200,68.1,1,681,88.9,1,889.0,68.1,1,681,1,261.432,267.353,275.499,5.954,0.0,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,109.23,110.18,89.68,68.95,69.0,69.41,68.44,45.98,48.15,Sat4→Sat5→Sat6,82.8,Sat4→Sat5→Sat6,82.8
